epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.5454,1.02102,5.74138,0.00557,0.00373,0.65591,0.24507,0.19178,0.5492,7.46388,0.00758,0.0003,0.0003,0.0003
